comid,MMI_BENT,agkffact,bfi,cbnf,conif,crophay,fert,manure,pestic1997,urbmdhi,lon,lat,easting,northing,state
8931482,0.359,0,64.32096236,0,0.058537728,0,0,0,0.032330754,59.0879822,-119.7781164,39.54272683,-1814.577886,4735.798834,Nevada
14679932,0.272,0.094245729,23,6.416212286,0,38.13158851,16.20937841,0,12.36420451,0.036350418,-99.77111154,47.17341265,-13.01826919,5246.717851,North Dakota
10734232,0.308,0.011324705,67.47732029,3.347555127,18.23086421,3.315356738,1.311469709,0.165113972,1.605600383,0.132391166,-118.7143649,38.69495536,-1750.858402,4611.044014,Nevada
15585878,0.282,0.132438424,31.18226601,3.136699507,0.246305419,20.19704433,10.10714286,1.742610837,5.478295454,0.123152709,-81.17701184,41.49184804,1487.732587,4661.391559,Ohio
19514006,0.238,0.167140903,34.35294118,7.143638851,0.615595075,50.95759234,10.20519836,1.530779754,16.88457489,0.068399453,-87.0324474,35.6743764,1040.357826,3964.278486,Tennessee
20451100,0.268,0,28.79487179,0,38.03837774,0,0,0,0,9.225741579,-112.4386227,34.6043135,-1294.215366,4006.057066,Arizona
12134984,0.426,0,72,0,6.089309878,1.894451962,0,0,46.0330538,0.947225981,-86.14407307,43.3731818,1055.496468,4825.137875,Michigan
14680560,0.405,0.035813953,25,2.835271318,0,30.03875969,7.162790698,0,17.41800681,0,-99.73058585,47.08001328,-10.84616055,5236.07748,North Dakota
1668835,0.166,0.005365699,22.5642774,0.803991848,14.69143611,4.092580879,6.990262453,2.255643795,32.47864752,12.00209275,-122.5187101,38.08469274,-2112.579269,4652.236495,California
10187680,0.399,0,37,0,0.2048403,0.075866778,0,0,0.003282389,0.053106745,-83.70260555,36.68198704,1331.722213,4100.112058,Kentucky
14678202,0.077,0.075963667,23,3.032047592,0,37.68950297,10.35949594,0,19.45564125,0.191901746,-100.3915328,47.2736045,-58.94561668,5262.125839,North Dakota
2255595,0.446,0.137594563,20,8.877068558,0,46.51300236,17.31028369,0.887706856,19.61731621,0.11820331,-95.04206601,39.34875593,324.0378829,4357.468195,Kansas
20637202,0.37,0.001268642,59.10100668,0.321585976,7.108709586,0.228790992,0.061956931,0.079658911,0.037684072,0.006607682,-115.1170532,38.39816207,-1441.487577,4489.43501,Nevada
10693615,0.488,0,65.91049872,0,47.9777954,0,0,0,0,0,-117.1657182,39.24104021,-1596.515773,4632.730564,Nevada
1827948,0.349,0.013399177,22,1.086419753,0,3.78600823,1.774485597,0.181069959,4.033016375,0,-84.68016823,37.48622325,1236.196929,4181.472412,Kentucky
4131447,0.461,0.206190265,12.69482107,2.018226273,0,49.03311847,13.62302734,0,10.42565788,0.177817293,-96.72999948,32.05642469,147.7881469,3552.780167,Texas
18407394,0.243,0.073436941,29.11569534,1.297687327,0.265186556,27.77674992,3.530496454,0,2.347836012,0.505704595,-86.91393539,36.30450011,1046.715037,4034.952257,Tennessee
5105598,0.526,0.1937474,13.84041605,12.55274889,3.625557207,58.21693908,10.27043091,3.994056464,16.11638666,0.416047548,-94.02983674,40.31622506,412.4995142,4463.364883,Missouri
5136201,0.621,0.020947008,14.03223857,1.624017731,0,4.533548257,2.248639936,0.312311102,13.91314431,0.12089462,-93.76904272,40.59856525,434.9312095,4494.479738,Iowa
14666039,0.087,0.006945834,28.10501251,0.495285742,0,2.410044256,1.21069848,0,0.390154935,0.01924187,-99.48539551,46.35978716,1.136700981,5154.498761,North Dakota
14665971,0.14,0.070148116,28.10989499,4.7938256,0.000752242,30.96753325,11.71824036,0,11.2109101,0.038364326,-99.51197067,46.36862534,-0.825942991,5155.648977,North Dakota
22721231,0,0,71,0,0,3.664921466,0,0,1.181188727,0,-81.89301026,33.29952545,1536.626128,3740.078327,Georgia
5925122,0.399,0.148582677,24.91994751,8.32808399,0,47.90026247,30.12926509,0.412729659,48.68001327,0,-97.37485966,39.33209745,122.8778472,4362.766149,Kansas
11537085,0.287,0.011094494,15,0.426920462,0,13.80693406,1.536913664,0.036981645,11.43699806,0.006798097,-99.31254911,44.47699836,-2.04917267,4944.270929,South Dakota
20595958,0.376,0.002638213,55.98497833,0.924565791,57.08246477,0.458515006,0.186404393,0.007456176,0.166166656,0.035980691,-114.2671692,37.90817583,-1379.471154,4415.667876,Nevada
20677787,0.516,0,33,0,0,0,0,0,0.071265953,0,-114.4095307,36.50495728,-1429.729701,4260.38592,Nevada
8347909,0.59,0.064629297,15.24069056,0.940383034,5.815546692,21.28002923,11.84882623,0,14.07234503,0.13092592,-95.92506533,33.73038148,228.9806455,3736.105364,Texas
19533132,0.213,0.12697559,30,4.505585436,1.075713695,38.97393463,6.553578817,14.74555234,1.901759336,0.289615225,-86.38138368,35.37073292,1101.666464,3934.326207,Tennessee
5329251,0.32,0.000232116,23.8342277,0.022584257,25.40535845,0,0.196357565,0.063361387,6.73E-05,0.108095587,-122.7367131,38.08241078,-2132.258436,4658.853566,California
8432032,0.548,0.013904309,39.37602245,0.608234368,3.949484924,7.050207057,2.312878606,1.577295595,9.176001498,0.037646737,-78.59737052,39.13361999,1747.396478,4431.725773,West Virginia
14683236,0.211,0.090575869,27.14352143,10.01989179,0,42.70494875,11.88312709,0,28.66932013,0.414791313,-99.41707082,46.89522969,11.25372473,5213.544819,North Dakota
5813683,0.605,0.034113047,21.70875696,2.191397085,0.130347198,13.05367935,1.992179168,0.099608958,4.107354476,2.078445313,-92.64365025,40.17732326,530.3391132,4447.499537,Missouri
1299520,0.398,0.202147117,9,2.465208748,0,49.40357853,16.76341948,0,8.532685711,0.198807157,-96.20016563,32.46570765,199.1983152,3596.569937,Texas
10272552,0.488,0.249185804,67,52.9519833,0,62.83924843,7.787056367,10.12317328,29.91701957,1.14822547,-112.1557568,41.17867954,-1110.252688,4739.443991,Utah
22845861,0.021,0.002255958,25.39768741,0.020766145,48.68559742,2.954456069,0.214583497,0.013844097,0.148935058,0.989538268,-92.27309424,34.53790548,566.7027334,3822.040389,Arkansas
2931309,0.264,0.162631579,13,12.28867624,0,41.17490696,20.8907496,0.409622541,46.10444206,0.318979266,-91.15136209,39.33818243,659.3174817,4355.935681,Missouri
167266523,0.555,0.189992754,19,12.82233154,0.068642032,51.12305991,20.30202494,0,36.42478138,3.371086451,-95.62764437,39.00367383,272.4626852,4320.469324,Kansas
2822514,0.694,0.007372993,34.92577904,0.815864023,0,6.288951841,3.512747875,1.495750708,60.14279412,0,-120.3544871,37.5415772,-1937.937718,4525.654622,California
6027864,0.503,0.04532733,28.58268317,1.017011791,0.108523494,12.3628791,3.80157799,0.122367572,7.721766026,2.572300111,-96.71339799,34.96401817,160.9159327,3875.354959,Oklahoma
76669453,0.583,0.012290068,28.60881421,0.473914627,0.052620254,4.289083321,1.058231661,0,0.921693395,0.068811102,-80.5901034,38.81658155,1579.141634,4370.323948,West Virginia
19314376,0.283,0.038867925,29,2.885682575,0,6.770255272,7.271920089,0.346281909,3.85486993,2.996670366,-82.12545989,38.83803371,1444.987807,4355.42139,West Virginia
10121264,0.485,0.135027074,15,11.72603542,0,41.97277916,23.45207083,0,45.55543198,0.512220108,-95.73592786,38.46611294,261.3004635,4261.079901,Kansas
13570445,0.512,0.030392497,35.99687391,4.93365752,0,5.001736714,8.843348385,0,74.33799825,19.83327544,-88.37901308,40.19963445,893.3667066,4460.165888,Illinois
14679168,0.426,0.042770679,23,3.386012105,0,31.60726295,8.554135844,0,19.33104778,0.235373235,-99.80612107,47.26608594,-14.76812794,5257.242405,North Dakota
1267958,0.525,0.022740236,20,0.307040082,0.032117163,7.142857143,8.29008222,0.307040082,5.943363742,2.890544707,-97.61497402,32.66321839,67.0612114,3623.374877,Texas
846266,0.095,0.024538571,12.01114855,0.344962738,0.006532354,6.245474984,2.000783883,0,3.287683495,0.215567689,-96.18508612,36.52640436,214.8124714,4047.057764,Oklahoma
11497174,0.31,0.067828512,26.2764876,7.220454545,0,30.36363636,8.533264463,0,10.687418,0.256198347,-99.23173949,47.13185698,27.4649107,5238.687313,North Dakota
15033533,0.453,0,33,0,0,0,0,0,126.1929109,43.60056259,-121.5353649,38.50847143,-2008.069441,4670.064762,California
20951902,0.572,0.001142963,22.05421463,0.095135537,0,0.126253249,0.168659488,0.006015596,2.335309493,0.029706647,-96.31101252,38.1250594,209.7575591,4224.871539,Kansas
11895232,0.575,0.000483146,18.5752809,0.040449438,0.393258427,0.674157303,0.056179775,0.004494382,8.897919927,0.393258427,-87.52111186,37.40545407,985.0841555,4153.965404,Kentucky
167794922,0.547,0.03474319,22.29493776,0.307234454,21.81650795,10.77830115,1.862211328,8.287731026,0.50544644,0.980030049,-93.09583555,34.44584559,491.1962985,3811.596415,Arkansas
6161203,0.507,0.015980445,49,0.543183053,0.92341119,6.08365019,1.222161869,0.475285171,6.090840782,0.054318305,-72.10979303,41.84051824,2237.968732,4848.514498,Connecticut
8763091,0.348,0.168939759,40,16.00481928,0,89.39759036,70.24337349,33.78795181,816.4871475,0,-78.03021462,35.85621432,1856.407414,4073.192617,North Carolina
13057236,0.49,0,87.57184751,0,10.26392962,1.612903226,0,0,4.434041371,1.612903226,-85.11857119,44.72743081,1124.131679,4982.977837,Michigan
1016905,0.173,0.019842266,31.28872527,0.324527912,30.67405311,11.34309494,2.756892083,1.359717596,1.826565381,0.438565489,-94.04640638,32.83426277,402.0644643,3633.39848,Texas
10038628,0.616,0.150045662,54,25.16894977,0,0,1.452054795,0.96803653,0.618728981,0,-109.1379048,40.87398255,-862.2318741,4652.128591,Utah
17285003,0.291,0.002466055,70,0.631926606,0,0,2.019082569,0.07706422,2.851321168,0,-98.5623352,42.10977938,40.05997456,4676.960524,Nebraska
16031154,0.399,0,80,0,0,0,0,0,0,0,-100.6780511,42.55180299,-130.5147058,4739.704939,Nebraska
556549,0.399,0.183436156,15.55334856,4.662729056,0.001192613,73.53591852,28.64247849,0,31.98206427,1.672043363,-99.07525129,35.17875337,-53.51899643,3909.810763,Oklahoma
5756912,0.517,0.033368111,19.1124101,1.059123822,2.648323365,17.7679054,6.555673769,0.12781503,30.15171777,0.521098911,-98.38214012,30.74357176,-15.54570132,3413.584843,Texas
1862092,0.201,0.155912455,20.52746048,8.682354016,0.04569131,35.0452344,19.3196564,3.759846477,18.7373415,0.14621219,-88.48954408,36.87520245,902.0946258,4090.536927,Kentucky
21148492,0.346,0.000132556,38,0.010604454,0,0,0.041887593,0,6.195129393,0.477200424,-98.26098548,37.65556474,35.78105717,4180.641332,Kansas
22337203,0.42,0.077742744,52.46974895,3.33278876,0.049011599,18.73604531,8.665250776,0,55.34166507,6.368785057,-77.13090573,39.12696105,1875.121449,4452.76862,Maryland
10960658,0.353,0,38,0,0.023792529,0,0,0,0.00084879,0,-77.10483022,34.93290272,1957.987568,3983.195803,North Carolina
21534918,0.341,0.212153518,24,4.950248756,0,69.7228145,38.89481166,0,31.89896661,0,-101.8965442,48.35258687,-158.7915663,5393.855056,North Dakota
120053478,0.446,0.009868032,63.57655931,1.524974105,3.422258731,1.78151333,0.528947573,0.040226206,0.392438081,0.082330881,-118.3101688,40.63138249,-1649.283074,4818.282245,Nevada
20315926,0.451,0,64.30240245,0,0.007133629,0,0,0,0,0,-119.4603061,41.91588851,-1700.358321,4993.171432,Nevada
8076098,0.759,0.111244678,63.14008595,12.11024233,3.569296884,52.07512634,33.44733596,48.44096932,149.9348416,1.084318173,-75.38207632,38.86664721,2033.326471,4452.557895,Delaware
5292291,0.228,0.320802025,10.05924051,3.167594937,0,81.18481013,23.75696203,27.7164557,11.8567707,0.101265823,-95.7371457,33.06923431,244.4675195,3662.294331,Texas
21164371,0.432,0,31,0,0,0,0,0,2.267623271,36.12479475,-97.39951247,37.65573209,111.8383612,4176.733359,Kansas
16051036,0.53,0.010272955,67.48244717,1.236441882,0.02258026,3.809422609,2.817684328,0.068006429,4.491644753,0.021252009,-102.0378306,42.92186376,-237.8080831,4791.938142,Nebraska
5213645,0.294,0.27437008,22.8364166,39.92431444,0.063449832,73.4067693,48.61571303,0.577014036,125.5630696,2.121784022,-83.0542563,40.39216986,1344.761013,4519.058922,Ohio
2806007,0.319,0,27.01453202,0,0,0.344827586,0,0,19.74902773,36.12068966,-121.8360398,37.66949687,-2067.237607,4583.901558,California
16068089,0.303,0.014084625,67.67973943,1.817543722,0.945215587,5.818528191,2.996682622,0.218272974,5.652797469,0.092953379,-103.1066545,42.45879676,-331.3410295,4750.486019,Nebraska
10276260,0.444,0.004671874,69.80686906,0.965804589,13.59500256,1.477570518,0.079339638,0.078858557,0.633170461,1.598203321,-111.5895723,40.90775986,-1069.165498,4698.431676,Utah
13296360,0.41,0.165901216,58.68475231,15.27590156,0.105827641,49.79685049,27.96741597,5.036845822,73.12602547,10.60284172,-89.25380161,42.9645558,805.537649,4763.691511,Wisconsin
2986560,0.51,0.203087309,29,8.631863186,0,83.70837084,18.49684968,1.849684968,69.74218833,0,-94.20670572,37.8079633,393.7768146,4185.194266,Missouri
14769948,0.449,0.016819923,45.18630268,2.055555556,0,5.699233716,4.444444444,0.111111111,87.57519345,2.586206897,-88.22620872,42.31930321,893.4144036,4696.276858,Illinois
11594331,0.438,0.035529006,29,4.650370777,0.003051665,16.07006622,8.784094724,0.129176966,26.25514969,0.311269798,-97.26409848,45.44171089,166.5205621,5040.870953,South Dakota
14749696,0.396,0,23,0,0,0,0,0,19.72548275,0,-99.77590226,45.55612316,-28.82878423,5067.108491,South Dakota
21536276,0.466,0.127733106,24,3.383532084,0,50.6871096,26.58489495,0,23.84430979,1.101646792,-101.5346464,48.00825671,-136.2927631,5352.564846,North Dakota
14680844,0.369,0,26,0,0,0,0,0,3.743136168,0,-99.47655034,47.03340033,7.998363417,5229.265849,North Dakota
20814160,0.152,0.000167368,53.49781297,0.034429896,50.98521821,0.00984515,0.008607474,0,0,0.059070899,-105.2417645,35.66711368,-610.6268818,4016.830292,New Mexico
20050007,0.267,0,54.15580737,0,0.394137209,0,0,0,0,0,-104.8160803,36.17599424,-564.8583089,4068.82061,New Mexico
12950854,0.639,0,69,0,13.93034826,0,0,0,0,0,-83.76783982,44.60014794,1232.715765,4980.165453,Michigan
2803209,0.368,0,30.08336112,0,10.49200308,0,0,0,0.461981249,3.079187315,-122.1134912,37.78182553,-2087.979311,4605.185129,California
8781735,0.098,0.007440812,28.24088688,0.394588501,6.125516723,3.156708005,1.578354002,0,233.3714205,36.11424277,-78.55026474,35.78937614,1810.106842,4058.411888,North Carolina
21779512,0.377,0.21167669,15,3.639560727,0,51.20930841,15.18754086,0.557327755,18.74036105,0.035952412,-95.98584235,37.1960616,234.982609,4120.799263,Kansas
20064419,0.267,0,47.05486522,0,5.199251762,0,0,0,0.007415493,0.003340348,-104.6627373,36.57587996,-545.5184572,4111.743093,New Mexico
20044192,0.238,0,52,0,0,0,0,0,0.001657653,0,-105.144472,35.75890186,-600.470446,4025.964881,New Mexico
8005415,0.585,0,31.18650794,0,0.925925926,0,0,0,4.266303918,0.529100529,-122.9320324,39.0961322,-2108.485463,4780.061384,California
4489294,0.536,0.005339695,64.44050054,0.352642706,20.34055197,1.174790012,1.883480944,0.047985829,5.699699296,4.487743558,-74.56718905,39.97306908,2078.474677,4591.030906,New Jersey
8606221,0.275,0.090417787,42.99383348,5.489651346,19.26556566,29.58434686,11.62514403,19.05231938,16.65480119,0.132292067,-77.89094317,37.29326554,1843.215011,4236.154658,Virginia
11187151,0.289,0.000594979,62.97959281,0.033508876,0.111636713,0.036021446,0.007180473,0.001196746,0.001677755,0,-116.5225266,41.22028886,-1477.767409,4839.062029,Nevada
868330,0.423,0.016304901,24.80128142,0.682089406,0.269001272,3.497016531,1.640369754,0.119974567,1.393504526,0.171182627,-84.17998649,37.54088602,1279.968985,4191.622678,Kentucky
4652598,0.268,0.278259524,51.2184069,19.87646452,0.029474615,62.04038022,39.75292904,4.11237197,129.1413514,2.236386412,-75.68735086,39.42401447,1994.324092,4509.659499,Delaware
1259469,0.18,0.005699396,14.71648383,0.073113512,0.050545719,0.934224332,1.312661877,0,7.973455533,57.80722211,-96.72263778,32.83606384,151.5032617,3639.257307,Texas
12144388,0.675,0.000333585,72.47965204,0.052193646,5.15128593,0.340393343,0.073071104,0.017397882,6.207240787,0.090771558,-85.45867218,42.61974355,1118.605386,4746.23952,Michigan
9002369,0.371,0.058200443,65,6.545957918,1.015134736,23.60649686,16.22259136,1.707641196,49.70929885,0.775193798,-85.4676177,43.21885087,1111.877003,4812.743103,Michigan
17866376,0.297,0.00017942,72.26028926,0.087732001,69.64875413,0.11549261,0.077171667,0.012185,0.051236319,0.002472319,-105.9171607,35.97467413,-667.6031152,4059.226068,New Mexico
731983,0.432,0.011590161,29.10641201,0.156086991,2.889013723,3.783805473,0.593130567,0.156086991,0.285040304,0.012037557,-90.62196339,37.42051254,710.4333904,4144.177357,Missouri
4636987,0.401,0.023741945,31.04466492,0.320837091,5.993229024,7.109525117,0.962511274,0.320837091,0.636672912,0.141170934,-90.92474365,37.94341125,682.3517022,4201.567499,Missouri
6830547,0.562,0,61,0,0,0,0,0,0.034943519,0,-88.06310991,46.27668086,880.3441572,5136.645861,Michigan
7587763,0.41,0.293483939,34.52617167,8.458767773,0.105318589,74.28120063,45.11342812,0,52.05169263,0.800421274,-94.68501313,37.50601862,351.0679124,4152.342637,Kansas
4110960,0.403,0.048125525,30.87927244,5.687587448,0,27.84329402,8.775134919,0.325004997,28.04824288,0.131920847,-96.63402994,44.87790759,212.9741976,4975.814623,South Dakota
14152626,0.171,0.183366702,25.55277237,5.520676344,0.004627584,66.72170008,26.96020875,0,34.31277717,0.334380262,-100.7569354,48.32705072,-74.75945728,5381.797263,North Dakota
6416384,0.407,0.028225269,51.24712857,0.396443127,28.08447573,16.52463876,9.911078177,3.766209707,272.4588727,0,-83.96635738,32.63900993,1348.779965,3647.541071,Georgia
2797909,0.583,0,56.11290604,0,35.61532192,0,0,0,0.001088251,0.0029107,-122.6943289,40.5075778,-2029.391359,4931.638773,California
8718197,0.438,0.029219551,41.65633013,1.651282051,42.70833333,10.04807692,3.715384615,0.206410256,36.06743849,0.024038462,-77.63458286,37.12172037,1869.334831,4220.7318,Virginia
8718163,0.579,0.045849642,42.43901523,2.652089853,33.14416858,14.81605119,5.96720217,0.331511232,62.44049514,0.399193268,-77.52261295,37.15526665,1878.747527,4226.160587,Virginia
6995221,0.451,0.188904248,32.8587323,26.93546864,0.053944707,60.01348618,53.28975051,7.681389076,106.2289461,0.822656777,-92.4604039,41.47964016,545.0503708,4592.144406,Iowa
389774,0.387,0.093415801,21.28937682,1.268006591,0.618455131,33.03332858,14.75705647,3.369118713,31.00569811,0.321729363,-98.61472141,36.12569202,-5.485359752,4012.518866,Oklahoma
680119,0.336,0.143098199,14,4.355162586,0.025910092,54.03549683,26.7531416,0,27.75045105,1.489830289,-99.29045571,35.44540031,-71.26438019,3940.667207,Oklahoma
18443656,0.476,0.000211523,24.96328566,0.010878324,0.51369863,0.352538276,0.018734891,0.000604351,0.578479707,0.005036261,-86.34332915,39.18673263,1075.156342,4358.662439,Indiana
23326906,0.365,0.00050787,65.84956258,0.032995106,0.132676205,0.005116049,0.00707038,0.001178397,0.114903576,0.013983867,-115.8069415,41.6677414,-1403.396407,4872.033699,Nevada
8609191,0.466,0.12375,46.675,4.125,0.625,42.5,7.425,30.1125,7.278943276,0,-78.18866199,37.46131429,1813.57829,4250.645683,Virginia
4648254,0.41,0.173785999,52,13.09576212,0.046827441,50.60875673,82.93982674,8.184851323,50.00549609,0.339498946,-75.86381108,40.11237536,1963.831987,4583.605461,Pennsylvania
15586432,0.509,0.004551724,43.4835249,0.275862069,0.459770115,0.229885057,0.634482759,0.027586207,8.146367787,0,-81.31024489,41.17724279,1481.369412,4624.840689,Ohio
166899208,0.399,0.075047196,21,4.841754581,0.749583565,19.15602443,6.778456413,0,22.99719922,3.442531927,-84.58249365,38.5003182,1234.579451,4295.055771,Kentucky
10994747,0.48,0.000372856,51.13174248,0.003728561,5.791697738,2.535421327,0.309470544,0,41.15551598,3.10713398,-81.13767102,28.63768581,1663.903152,3226.126102,Florida
12144192,0.407,0.227361466,62.13808271,28.42851929,0,77.8729616,40.22140484,10.29156983,134.6531253,1.152449916,-85.11544192,42.78404312,1145.059178,4767.080524,Michigan
14619172,0.366,0.175279802,53.27021788,28.44786245,0.007179009,68.84669227,48.30521555,5.93323522,143.6623878,0.599447216,-94.90500445,43.17179078,345.1576424,4781.653694,Iowa
5161349,0.487,0.303614458,13,11.80722892,0,83.93574297,40.48192771,15.18072289,13.78768537,0.401606426,-92.60391967,38.62966175,534.4754203,4275.755449,Missouri
6675304,0.279,0.18524837,32.984237,25.89621763,0,74.95435066,53.45813304,0.260033538,77.04881872,0.301844606,-97.23814465,46.0987171,172.4259938,5113.753065,North Dakota
7516153,0.283,0,41.15235134,0,1.178909185,0,0,0,0.013115831,0,-91.26157478,37.38834957,653.8942935,4139.37256,Missouri
7545539,0.512,0.029761058,57.79068502,0.967234381,6.841862995,8.126543081,2.306481985,0.148805289,0.634623888,0.004184626,-91.05432485,36.63763437,673.9462773,4056.438083,Missouri
21541462,0.315,0.176103466,23.55303129,4.266519538,0,61.85252499,33.52265351,0,38.14965982,0.084382708,-101.5132969,47.86474231,-136.4729322,5336.455637,North Dakota
21532150,0.135,0.058735733,24,1.762071993,0,18.26163301,9.985074627,0,5.650270006,0,-102.1523864,48.38932344,-177.2261521,5400.178192,North Dakota
11601247,0.284,0.14630099,25.61987382,12.87528554,0,53.81268356,26.26558251,1.545034265,22.30285124,0.032633526,-97.77080338,45.03031489,124.186236,4997.400339,South Dakota
11513387,0.407,0.126794658,23.06176962,1.086811352,0,62.65998887,23.5475793,0,28.87234048,0.723427935,-99.66352388,43.86444889,-35.50452044,4878.446093,South Dakota
3101685,0.242,0.0187671,24.04878821,0.470887519,0,10.87865225,2.260260091,0,8.5928088,0.021111299,-104.3490562,48.47915566,-338.0276231,5432.085957,Montana
14174655,0.208,0.147237037,24,6.023333333,0,74.22222222,26.21592593,0,23.4171517,0,-100.278256,47.84829902,-44.36782849,5325.138704,North Dakota
20057954,0.299,0,62.40917883,0,42.16634429,0,0,0,0.002085989,0,-105.1939277,36.77463544,-590.4726905,4139.951326,New Mexico
21115139,0.211,0.000612133,8.943987684,0.005841724,0.014146626,0.008321544,0.077490222,0.019305983,0.32889705,0.004992927,-102.8751219,36.8484045,-381.6132713,4123.878582,Oklahoma
21037787,0.392,0,14,0,0,0,0,0,0.083523703,0,-96.74831302,36.96166975,166.2560522,4097.189745,Oklahoma
3809265,0.782,0.013176427,39,0.790585619,0,4.725722758,1.493328391,0.087842847,4.54336732,0.704225352,-79.4987259,39.46941062,1663.348496,4456.898639,West Virginia
8297113,0.566,0,38.29376368,0,55.52516411,0,0,0,0,0,-122.8416693,39.72615676,-2074.574905,4848.352005,California
4637251,0.664,0.002373581,30.56774797,0.032075423,2.067371374,0.747993663,0.120432174,0.032075423,0.133120469,0.0025972,-90.91454096,37.72505026,683.7895213,4177.356593,Missouri
7665380,0.662,0,27,0,0,0.44617156,0,0,0.183487458,0,-90.77764009,37.5909743,696.2086958,4162.756274,Missouri
10776396,0.309,0,67,0,7.04070407,0,0,0,0,0,-115.0870568,41.02647301,-1362.320042,4783.779404,Nevada
10996865,0.093,0.018233592,47.27984374,0.206906656,7.503407933,21.06102516,7.835548512,3.712621792,80.68411714,3.45709975,-81.26987313,28.83881332,1648.582965,3247.352534,Florida
9435755,0.518,0.004758221,69,0.079303675,3.875379939,1.761536336,2.299806576,0,1.805481849,0.987841945,-74.77932706,39.40848914,2073.502337,4523.963267,New Jersey
6586831,0.391,0.191614773,48.51543857,33.14951989,0,78.00812692,56.27709191,6.938271605,201.2627433,1.154333929,-94.65796662,43.14785943,365.1851163,4778.568702,Iowa
20044108,0.295,0,54,0,16.26219665,0,0,0,0.008176572,0,-105.2255172,35.94669601,-605.1865784,4047.871509,New Mexico
3729635,0.495,0.06304962,22,3.894241217,0,16.52782808,9.08656284,0.92720029,11.72043751,19.43740191,-94.80278659,38.98379311,343.8525106,4316.523794,Kansas
6160981,0.506,0.002407883,50.32125107,0.081576692,0.317052271,0.317052271,0.390831191,0.135989717,5.746773184,2.073693231,-72.21895994,41.92421394,2226.490186,4855.541326,Connecticut
7701636,0.426,0.002065769,48.00949018,0.068858972,0.06621055,0.573824763,0.189362172,0,0.923709886,0.176561465,-72.52929837,41.41173291,2214.831708,4791.821185,Connecticut
9201925,0.02,0.075926066,27,4.466239155,11.31648435,31.23349679,8.262542437,39.52621652,12.93574283,0.301772916,-80.26303921,35.11601421,1663.847307,3961.053618,North Carolina
9035979,0.53,0.091957035,74.12535805,10.62005055,4.422914912,51.29738837,30.39039596,5.580960404,190.0764671,0.446503791,-89.18303988,44.3329463,804.3103719,4915.942426,Wisconsin
20563783,0.461,0,35.91527597,0,44.55369034,0,0,0,0,0,-108.9308633,35.98128031,-941.7964263,4101.434389,New Mexico
2429454,0.391,0,52.47738467,0,87.38913857,0,0,0,0.023620413,0.012772514,-108.1596756,33.03037337,-922.3508635,3758.698754,New Mexico
6110045,0.466,0.001546928,50.71354326,0.053806175,0.703148884,0.825435647,0.067257719,0.026903088,0.885448907,0.428003669,-73.03985475,41.88111704,2159.253657,4833.757861,Connecticut
12036081,0.565,6.22E-05,46.74760301,0.001036538,1.451153148,0.155480694,0.004664421,0.000777403,0.303008536,0.414615185,-82.17192662,35.43221905,1484.772596,3975.303335,North Carolina
19742426,0.491,0.009137931,55.87103448,0.109655172,0,1.793103448,4.24,0,6.442643851,0.482758621,-81.88274844,36.14793128,1502.000633,4058.119674,North Carolina
19390726,0.436,0.083410931,39.39524089,1.730564286,2.043199944,23.18951732,2.379525893,0.865282143,6.220144603,0.455659654,-81.22149335,40.25514344,1502.798584,4523.198012,Ohio
17405079,0.399,0.19701504,32.22612598,29.13673486,0,54.11174901,44.26542411,0.560321824,110.5537869,0.14150562,-96.78661566,40.72712249,180.1950767,4515.366248,Nebraska
11337343,0.418,0.002228409,72.50223586,0.243971942,45.88776852,0.065760631,0.073651907,0.004603244,0.865030526,0.070144673,-114.8141813,39.16357532,-1393.06023,4568.798154,Nevada
19956504,0.604,0.0130156,29.51946935,1.158580027,0,0.503623633,3.089546739,0.337919175,1.123077911,0.515907137,-97.77279432,34.730558,62.87323091,3853.55048,Oklahoma
19959244,0.685,0.105108822,26.83240134,1.59528503,0.064368186,22.74007322,16.21873114,0,16.10656787,1.526732912,-97.16787396,34.29174394,116.3022509,3802.375755,Oklahoma
8390936,0.424,0.093309771,60,9.572092454,11.87232481,44.07728996,27.11096979,46.29475358,125.7600178,0.577228813,-75.51111722,38.51997081,2029.679447,4411.483924,Delaware
9751274,0.466,0.026692802,57.83214982,0.427141134,6.453129763,8.57545757,3.083297947,3.617327343,9.882617324,1.666547387,-81.29303956,35.80239727,1560.062137,4025.905181,North Carolina
4480397,0.245,0.003053976,40.45595511,0.249280071,0.103374437,0.383962194,0.482980137,0.015580004,0.191480571,13.60850624,-74.78968202,40.16043541,2054.886807,4607.911282,Pennsylvania
2511647,0.427,0.281482192,14,24.03945205,0,76.16438356,39.06410959,0.751232877,99.75524867,0.520547945,-91.24727239,38.84193417,652.1139779,4300.695555,Missouri
23768979,0.579,0.152026178,43.06020942,1.405759162,5.235602094,53.03664921,53.88743455,0.468586387,7.961376399,6.701570681,-123.3461044,44.54757655,-1907.377037,5402.148487,Oregon
205055,0.464,0.100453431,11,1.168627451,0.833333333,43.08823529,14.02352941,0,142.5831081,0.808823529,-97.3907568,26.14094981,60.84425948,2898.716526,Texas
17405253,0.302,0.207445683,30.39339891,32.01547541,0.034972678,70.5704918,48.64087432,0.62242623,116.4081326,0.07431694,-96.84481387,40.57928402,174.5600004,4499.164075,Nebraska
